"Row"	"Gene ID"	"Gene Name"	"Score(d)"	"Numerator(r)"	"Denominator(s+s0)"	"Fold Change"	"q-value(%)"
"401"	"14341"	"g14340"	"g14340"	"8.0813021045429"	"0.724785494901566"	"0.0896867219571124"	"1.65265489535372"	"0.195502818377128"
"402"	"10891"	"g10890"	"g10890"	"8.07848230285082"	"1.98629475894768"	"0.245874742864354"	"3.962180923509"	"0.195502818377128"
"403"	"18790"	"g18789"	"g18789"	"8.07493496991615"	"2.15293324911429"	"0.266619267787942"	"4.44731085629226"	"0.195502818377128"
"404"	"16262"	"g16261"	"g16261"	"8.07410823562812"	"0.220328395664416"	"0.027288263822398"	"1.16499874090878"	"0.195502818377128"
"405"	"16064"	"g16063"	"g16063"	"8.06718857291331"	"1.06121053940187"	"0.131546514601757"	"2.08668168430004"	"0.195502818377128"
"406"	"1961"	"g1960"	"g1960"	"8.06576653042185"	"2.40095466667903"	"0.297672224657544"	"5.28152540185646"	"0.195502818377128"
"407"	"5179"	"g5178"	"g5178"	"8.03698811339807"	"2.3463832219795"	"0.29194807667663"	"5.08547742930295"	"0.195502818377128"
"408"	"1203"	"g1202"	"g1202"	"8.03383657984365"	"0.753637756292454"	"0.0938079520043113"	"1.68603882288652"	"0.195502818377128"
"409"	"18897"	"g18896"	"g18896"	"8.03351776060202"	"1.40581962411738"	"0.17499427598353"	"2.64968273140573"	"0.195502818377128"
"410"	"8272"	"g8271"	"g8271"	"8.02647065228626"	"1.2286252864479"	"0.15307167242902"	"2.34343582386266"	"0.195502818377128"
"411"	"13500"	"g13499"	"g13499"	"8.02619958552602"	"2.22361412786416"	"0.277044459730866"	"4.67062017842236"	"0.195502818377128"
"412"	"19079"	"g19078"	"g19078"	"8.01133397285282"	"1.7963845293924"	"0.224230388532"	"3.47348659439665"	"0.195502818377128"
"413"	"4139"	"g4138"	"g4138"	"8.00856708067885"	"0.72740305410397"	"0.0908281152890476"	"1.65565611782832"	"0.195502818377128"
"414"	"5985"	"g5984"	"g5984"	"8.00664839600688"	"0.51699787666265"	"0.0645710728249901"	"1.43097441393426"	"0.195502818377128"
"415"	"10209"	"g10208"	"g10208"	"7.9853895676803"	"0.20707126986318"	"0.0259312671107833"	"1.15434244120754"	"0.195502818377128"
"416"	"6384"	"g6383"	"g6383"	"7.98287168035198"	"2.1693524764308"	"0.271750889065418"	"4.49821455585604"	"0.195502818377128"
"417"	"9188"	"g9187"	"g9187"	"7.97783386744728"	"1.92246467315466"	"0.240975771756676"	"3.79070102088608"	"0.195502818377128"
"418"	"20975"	"g20974"	"g20974"	"7.95690979854943"	"0.272034531878473"	"0.0341884649651384"	"1.20750949369444"	"0.195502818377128"
"419"	"17188"	"g17187"	"g17187"	"7.95256538847222"	"0.370118983242172"	"0.046540828671297"	"1.29245941911704"	"0.195502818377128"
"420"	"11851"	"g11850"	"g11850"	"7.94251403836762"	"0.268400457901638"	"0.0337928842939509"	"1.20447166758162"	"0.195502818377128"
"421"	"5206"	"g5205"	"g5205"	"7.93392697613243"	"1.71903027397616"	"0.216668275262364"	"3.29215046393283"	"0.195502818377128"
"422"	"21293"	"g21292"	"g21292"	"7.92585046154642"	"0.709543669791401"	"0.0895227172445241"	"1.63528678755522"	"0.195502818377128"
"423"	"7679"	"g7678"	"g7678"	"7.92509510692377"	"0.493229900633073"	"0.0622364645444018"	"1.40759266434885"	"0.195502818377128"
"424"	"13814"	"g13813"	"g13813"	"7.92367187806317"	"2.34461974306615"	"0.295900660596165"	"5.07926499140769"	"0.195502818377128"
"425"	"18370"	"g18369"	"g18369"	"7.91298912853941"	"1.15576854842904"	"0.146059665905591"	"2.22802983013063"	"0.195502818377128"
"426"	"15518"	"g15517"	"g15517"	"7.8995367748889"	"0.262747505326713"	"0.0332611281919639"	"1.19976138659353"	"0.195502818377128"
"427"	"19639"	"g19638"	"g19638"	"7.89801729192284"	"0.446433635367966"	"0.0565247731002723"	"1.36266755434773"	"0.195502818377128"
"428"	"4713"	"g4712"	"g4712"	"7.8977702959475"	"0.243611626403614"	"0.0308456206340435"	"1.18395284876816"	"0.195502818377128"
"429"	"2550"	"g2549"	"g2549"	"7.8958255448837"	"1.64829459032701"	"0.208755193609244"	"3.13462875626128"	"0.195502818377128"
"430"	"19724"	"g19723"	"g19723"	"7.88781702981618"	"3.44920435175209"	"0.437282500178947"	"10.9222967314205"	"0.195502818377128"
"431"	"14717"	"g14716"	"g14716"	"7.87919714913262"	"0.99321499140215"	"0.126055354702159"	"1.9906160645063"	"0.195502818377128"
"432"	"13756"	"g13755"	"g13755"	"7.85772672026574"	"2.25608228832103"	"0.287116410208362"	"4.77692520639491"	"0.195502818377128"
"433"	"9492"	"g9491"	"g9491"	"7.84941037613573"	"1.35261100974908"	"0.172320078188467"	"2.55373886733987"	"0.195502818377128"
"434"	"21222"	"g21221"	"g21221"	"7.84920411244347"	"1.84419975081955"	"0.234953725804621"	"3.59053730226338"	"0.195502818377128"
"435"	"15278"	"g15277"	"g15277"	"7.84604239532558"	"0.360604923570803"	"0.0459601038844297"	"1.28396415224938"	"0.195502818377128"
"436"	"12584"	"g12583"	"g12583"	"7.84037044465283"	"1.35762334618206"	"0.173158061314305"	"2.56262671928068"	"0.195502818377128"
"437"	"19135"	"g19134"	"g19134"	"7.83984043905662"	"0.649610580840291"	"0.0828601788378309"	"1.56874469555286"	"0.195502818377128"
"438"	"10533"	"g10532"	"g10532"	"7.83569364968498"	"0.290599881970313"	"0.0370866824256198"	"1.22314876517115"	"0.195502818377128"
"439"	"11834"	"g11833"	"g11833"	"7.82375079330943"	"1.3576874560752"	"0.173534087670103"	"2.56274059877069"	"0.195502818377128"
"440"	"7053"	"g7052"	"g7052"	"7.82277874331824"	"0.189845227014707"	"0.0242682598145654"	"1.14064134077842"	"0.195502818377128"
"441"	"7215"	"g7214"	"g7214"	"7.80958906130986"	"2.07845274031114"	"0.266141114979811"	"4.22354007566537"	"0.195502818377128"
"442"	"18466"	"g18465"	"g18465"	"7.80567816287759"	"0.528643926690266"	"0.067725560247206"	"1.44257259983039"	"0.195502818377128"
"443"	"12625"	"g12624"	"g12624"	"7.79625578861839"	"1.11323605918773"	"0.142791115295745"	"2.16330346585805"	"0.195502818377128"
"444"	"9617"	"g9616"	"g9616"	"7.79145063339186"	"0.858950787803771"	"0.110242729912522"	"1.81371878851431"	"0.195502818377128"
"445"	"1065"	"g1064"	"g1064"	"7.77880845487089"	"0.606327559534503"	"0.0779460714391079"	"1.522378993137"	"0.195502818377128"
"446"	"12429"	"g12428"	"g12428"	"7.77876679622883"	"2.42750667979218"	"0.312068319231404"	"5.37962899031822"	"0.195502818377128"
"447"	"5903"	"g5902"	"g5902"	"7.76944221694684"	"1.64019793692992"	"0.211108840394268"	"3.11708595170576"	"0.195502818377128"
"448"	"5006"	"g5005"	"g5005"	"7.76869017063476"	"2.01840577730315"	"0.259812881318477"	"4.05135856802692"	"0.195502818377128"
"449"	"20608"	"g20607"	"g20607"	"7.76212057984238"	"0.33548986879944"	"0.0432214193722629"	"1.26180578373877"	"0.195502818377128"
"450"	"6415"	"g6414"	"g6414"	"7.76210545027021"	"2.08565695849639"	"0.26869732340776"	"4.24468342239525"	"0.195502818377128"
"451"	"15383"	"g15382"	"g15382"	"7.75047715086255"	"0.253090604730833"	"0.03265484173483"	"1.19175741746625"	"0.195502818377128"
"452"	"7201"	"g7200"	"g7200"	"7.74640624341297"	"0.275931793064707"	"0.0356206199874091"	"1.21077584020933"	"0.195502818377128"
"453"	"4203"	"g4202"	"g4202"	"7.74346477328409"	"1.35159775308517"	"0.17454689763016"	"2.55194591430076"	"0.195502818377128"
"454"	"20623"	"g20622"	"g20622"	"7.7385877204965"	"0.40332541857989"	"0.0521187370547779"	"1.32255289045973"	"0.195502818377128"
"455"	"15842"	"g15841"	"g15841"	"7.73710169858427"	"0.739884328428656"	"0.0956280991581175"	"1.67004193382926"	"0.195502818377128"
"456"	"10183"	"g10182"	"g10182"	"7.73195281582251"	"0.672238334516667"	"0.0869428914699288"	"1.59354342563272"	"0.195502818377128"
"457"	"19406"	"g19405"	"g19405"	"7.72622522190429"	"1.37383507119832"	"0.177814525430015"	"2.59158564403178"	"0.195502818377128"
"458"	"14062"	"g14061"	"g14061"	"7.72479977516875"	"0.24367512886276"	"0.0315445236064306"	"1.18400496343548"	"0.195502818377128"
"459"	"18922"	"g18921"	"g18921"	"7.72301302677621"	"2.68226122400261"	"0.347307613583329"	"6.41861142227494"	"0.195502818377128"
"460"	"14483"	"g14482"	"g14482"	"7.7211233250171"	"1.08052687864729"	"0.139944258518225"	"2.11480827750085"	"0.195502818377128"
"461"	"3909"	"g3908"	"g3908"	"7.71448292973854"	"0.83347166095401"	"0.108039860680884"	"1.78196828570437"	"0.195502818377128"
"462"	"7929"	"g7928"	"g7928"	"7.70701335927289"	"0.248026081821747"	"0.0321818673797066"	"1.18758113561384"	"0.195502818377128"
"463"	"15345"	"g15344"	"g15344"	"7.70380149821433"	"1.39314498109421"	"0.180838639393439"	"2.62650618369393"	"0.195502818377128"
"464"	"12583"	"g12582"	"g12582"	"7.70318789405926"	"1.4623936236315"	"0.189842652645057"	"2.7556518398051"	"0.195502818377128"
"465"	"7279"	"g7278"	"g7278"	"7.6946014648131"	"0.382198272988334"	"0.0496709640825586"	"1.30332625626243"	"0.195502818377128"
"466"	"7486"	"g7485"	"g7485"	"7.69360143469012"	"0.220749375618793"	"0.0286925931233509"	"1.16533873838952"	"0.195502818377128"
"467"	"14431"	"g14430"	"g14430"	"7.68247651481895"	"1.80295663456183"	"0.234684301485863"	"3.48934593654403"	"0.195502818377128"
"468"	"2141"	"g2140"	"g2140"	"7.6651009915917"	"0.246503084420903"	"0.0321591437205206"	"1.18632811360358"	"0.195502818377128"
"469"	"9101"	"g9100"	"g9100"	"7.66444899835042"	"1.13465249033904"	"0.14804097340634"	"2.19565668431785"	"0.195502818377128"
"470"	"10016"	"g10015"	"g10015"	"7.66019754538394"	"0.864432845409686"	"0.112847330671073"	"1.82062379993101"	"0.195502818377128"
"471"	"15314"	"g15313"	"g15313"	"7.65811070559751"	"0.153338276697363"	"0.020022990342159"	"1.11213989654917"	"0.195502818377128"
"472"	"4246"	"g4245"	"g4245"	"7.6452560337926"	"1.70301350466791"	"0.222754280188978"	"3.25580321680948"	"0.195502818377128"
"473"	"9463"	"g9462"	"g9462"	"7.64026326813566"	"0.490194083457716"	"0.0641593183708879"	"1.40463382617145"	"0.195502818377128"
"474"	"5736"	"g5735"	"g5735"	"7.63840696470007"	"1.20237494344297"	"0.157411741610469"	"2.30118176540123"	"0.195502818377128"
"475"	"5400"	"g5399"	"g5399"	"7.63598975215969"	"2.24518302295938"	"0.294026458367675"	"4.74097249415071"	"0.195502818377128"
"476"	"16430"	"g16429"	"g16429"	"7.63536637942896"	"0.244595546516903"	"0.032034552680522"	"1.18476058173684"	"0.195502818377128"
"477"	"4115"	"g4114"	"g4114"	"7.62663197120688"	"1.08974502304357"	"0.142886798151231"	"2.12836417190528"	"0.195502818377128"
"478"	"12371"	"g12370"	"g12370"	"7.624762060899"	"0.819177313760433"	"0.107436442897189"	"1.76439956977417"	"0.195502818377128"
"479"	"4638"	"g4637"	"g4637"	"7.61943693804649"	"3.26660446550764"	"0.428719929316083"	"9.62378535446024"	"0.195502818377128"
"480"	"21683"	"g21682"	"g21682"	"7.61630732116426"	"0.22201433236794"	"0.0291498652832725"	"1.16636095687436"	"0.195502818377128"
"481"	"6927"	"g6926"	"g6926"	"7.60770443123998"	"0.335125564356887"	"0.0440508128813129"	"1.26148719706181"	"0.195502818377128"
"482"	"19654"	"g19653"	"g19653"	"7.60738113593784"	"0.274513469397087"	"0.0360851473709218"	"1.20958610285865"	"0.195502818377128"
"483"	"18624"	"g18623"	"g18623"	"7.60461604973188"	"1.14198262083138"	"0.150169661868944"	"2.20684089560836"	"0.195502818377128"
"484"	"4521"	"g4520"	"g4520"	"7.59898523182764"	"1.34274345298793"	"0.176700363538539"	"2.53633173576756"	"0.195502818377128"
"485"	"21063"	"g21062"	"g21062"	"7.59814745641334"	"0.959617257513967"	"0.126296214046752"	"1.94479387864019"	"0.195502818377128"
"486"	"11776"	"g11775"	"g11775"	"7.5976972780672"	"1.326131467415"	"0.174543867553559"	"2.50729451086307"	"0.195502818377128"
"487"	"8032"	"g8031"	"g8031"	"7.58386813570228"	"0.387617277743637"	"0.0511107617917124"	"1.30823097417244"	"0.195502818377128"
"488"	"13986"	"g13985"	"g13985"	"7.58199695496967"	"2.57105978297544"	"0.339100608750605"	"5.94245792349498"	"0.195502818377128"
"489"	"18271"	"g18270"	"g18270"	"7.58118534229418"	"1.02228224609851"	"0.134844644991775"	"2.03112952916776"	"0.195502818377128"
"490"	"20446"	"g20445"	"g20445"	"7.57667155416532"	"1.02677710688968"	"0.135518228492458"	"2.03746758479667"	"0.195502818377128"
"491"	"2794"	"g2793"	"g2793"	"7.57608807876333"	"1.51244660500404"	"0.199634242537862"	"2.85293446099386"	"0.195502818377128"
"492"	"4990"	"g4989"	"g4989"	"7.5747966301562"	"0.937714294024339"	"0.123793989437443"	"1.91549106213535"	"0.195502818377128"
"493"	"3139"	"g3138"	"g3138"	"7.56966219822332"	"0.909836232936435"	"0.120195090495582"	"1.87883221128845"	"0.195502818377128"
"494"	"19696"	"g19695"	"g19695"	"7.56784692752767"	"2.8921566236431"	"0.382163731816909"	"7.42379371909771"	"0.195502818377128"
"495"	"21165"	"g21164"	"g21164"	"7.56193253813414"	"0.873824068494381"	"0.115555655130189"	"1.83251380721317"	"0.195502818377128"
"496"	"6258"	"g6257"	"g6257"	"7.55547547175956"	"1.98318142617441"	"0.262482676780176"	"3.95363976487396"	"0.195502818377128"
"497"	"6727"	"g6726"	"g6726"	"7.55503130367847"	"0.15814520409721"	"0.0209324353189921"	"1.11585162469634"	"0.195502818377128"
"498"	"2686"	"g2685"	"g2685"	"7.55472476389325"	"1.55750994189605"	"0.206163691010949"	"2.94345371510139"	"0.195502818377128"
"499"	"17625"	"g17624"	"g17624"	"7.55273062271182"	"1.20890936513223"	"0.160062555587104"	"2.3116281844298"	"0.195502818377128"
"500"	"14562"	"g14561"	"g14561"	"7.55207880754801"	"0.298279448553487"	"0.0394963368569946"	"1.22967703137073"	"0.195502818377128"
"501"	"7978"	"g7977"	"g7977"	"7.54845367812928"	"0.250480412550181"	"0.0331830098230473"	"1.18960318287523"	"0.195502818377128"
"502"	"13673"	"g13672"	"g13672"	"7.54668191792282"	"1.67887825589488"	"0.222465750399213"	"3.20178904318723"	"0.195502818377128"
"503"	"1283"	"g1282"	"g1282"	"7.54102021031057"	"0.552035288445232"	"0.0732043242226633"	"1.46615261897023"	"0.195502818377128"
"504"	"4120"	"g4119"	"g4119"	"7.54077360204461"	"0.859488592584837"	"0.11397883532159"	"1.81439502877275"	"0.195502818377128"
"505"	"1501"	"g1500"	"g1500"	"7.5292163673489"	"1.49461450161957"	"0.198508640036046"	"2.81788844983246"	"0.195502818377128"
"506"	"20431"	"g20430"	"g20430"	"7.51659470362815"	"0.557285726848159"	"0.0741407178145664"	"1.471498148324"	"0.195502818377128"
"507"	"21532"	"g21531"	"g21531"	"7.50391396434047"	"0.714897214766802"	"0.0952699108977105"	"1.64136627383148"	"0.195502818377128"
"508"	"6017"	"g6016"	"g6016"	"7.50257032685959"	"0.866591344259203"	"0.11550592750284"	"1.82334977842486"	"0.195502818377128"
"509"	"20054"	"g20053"	"g20053"	"7.49577527054239"	"0.280064737852847"	"0.0373630115291038"	"1.21424937001477"	"0.195502818377128"
"510"	"18032"	"g18031"	"g18031"	"7.48333607313584"	"0.626536933646955"	"0.0837242811927341"	"1.54385465077784"	"0.195502818377128"
"511"	"4192"	"g4191"	"g4191"	"7.48194139540724"	"0.276154439996966"	"0.0369094631196233"	"1.21096271014463"	"0.195502818377128"
"512"	"19477"	"g19476"	"g19476"	"7.47914565492024"	"0.50049676301256"	"0.0669189752553225"	"1.4147006022079"	"0.195502818377128"
"513"	"19310"	"g19309"	"g19309"	"7.47254825830215"	"2.11257835261233"	"0.282711904906765"	"4.32463493541697"	"0.195502818377128"
"514"	"3866"	"g3865"	"g3865"	"7.4650158219107"	"2.64846172819623"	"0.354783136617431"	"6.26998385524297"	"0.195502818377128"
"515"	"7084"	"g7083"	"g7083"	"7.46022935845194"	"0.230447085565986"	"0.0308900805180882"	"1.17319846253081"	"0.195502818377128"
"516"	"13318"	"g13317"	"g13317"	"7.45706505703343"	"2.47764747834266"	"0.332255043960729"	"5.56988475842401"	"0.195502818377128"
"517"	"19653"	"g19652"	"g19652"	"7.45087403073004"	"0.24857027947487"	"0.033361224260359"	"1.1880291864874"	"0.195502818377128"
"518"	"10470"	"g10469"	"g10469"	"7.44643437148256"	"0.596788533219934"	"0.0801442010293466"	"1.51234630494144"	"0.195502818377128"
"519"	"12848"	"g12847"	"g12847"	"7.44578331600901"	"0.27766242271365"	"0.0372912306105731"	"1.21222913547575"	"0.195502818377128"
"520"	"3893"	"g3892"	"g3892"	"7.44415104550597"	"2.00041757014062"	"0.26872339880157"	"4.00115791782701"	"0.195502818377128"
"521"	"13370"	"g13369"	"g13369"	"7.43780843916732"	"1.56048147801367"	"0.209803934959686"	"2.94952262965422"	"0.195502818377128"
"522"	"5641"	"g5640"	"g5640"	"7.43733793687019"	"1.04781081604654"	"0.140885196415787"	"2.06739035301856"	"0.195502818377128"
"523"	"5272"	"g5271"	"g5271"	"7.42089900201455"	"1.19309811608753"	"0.160775414914506"	"2.28643216325278"	"0.195502818377128"
"524"	"21887"	"g21886"	"g21886"	"7.41973720582326"	"1.04410465229689"	"0.14071989658575"	"2.06208621475298"	"0.195502818377128"
"525"	"9709"	"g9708"	"g9708"	"7.41632302946961"	"1.58245835341305"	"0.213375057575698"	"2.99479728865125"	"0.195502818377128"
"526"	"19496"	"g19495"	"g19495"	"7.41213985142408"	"2.44061704286963"	"0.329272934913758"	"5.4287386931456"	"0.195502818377128"
"527"	"11937"	"g11936"	"g11936"	"7.40978052789329"	"2.10254528094905"	"0.283752706714356"	"4.29466404987815"	"0.195502818377128"
"528"	"6248"	"g6247"	"g6247"	"7.40921819644849"	"0.767826010962101"	"0.10363117816265"	"1.70270205722809"	"0.195502818377128"
"529"	"3437"	"g3436"	"g3436"	"7.40661142090944"	"1.41883732251363"	"0.191563623617157"	"2.67369948895218"	"0.195502818377128"
"530"	"14224"	"g14223"	"g14223"	"7.40652099832015"	"1.3853277267482"	"0.187041625489539"	"2.61231292728723"	"0.195502818377128"
"531"	"11022"	"g11021"	"g11021"	"7.40034295490399"	"2.51715966427976"	"0.34014094746943"	"5.72453958467086"	"0.195502818377128"
"532"	"3387"	"g3386"	"g3386"	"7.39337288484746"	"1.56889059914542"	"0.212202282176356"	"2.96676488671873"	"0.195502818377128"
"533"	"16669"	"g16668"	"g16668"	"7.39199122150848"	"0.398349116475856"	"0.0538892842995781"	"1.31799885450491"	"0.195502818377128"
"534"	"4758"	"g4757"	"g4757"	"7.39013349587019"	"1.79073926954912"	"0.242314874359148"	"3.45992141300013"	"0.195502818377128"
"535"	"4219"	"g4218"	"g4218"	"7.37441654719498"	"0.424362630206279"	"0.0575452481549464"	"1.34197949723226"	"0.195502818377128"
"536"	"3975"	"g3974"	"g3974"	"7.37130237406839"	"1.94475530439234"	"0.263827910686966"	"3.84972476494129"	"0.195502818377128"
"537"	"9883"	"g9882"	"g9882"	"7.36166159135959"	"2.01170948498342"	"0.273268400077582"	"4.03259769496698"	"0.195502818377128"
"538"	"4143"	"g4142"	"g4142"	"7.36055633101616"	"1.51047933820202"	"0.205212659243855"	"2.84904683524699"	"0.195502818377128"
"539"	"9018"	"g9017"	"g9017"	"7.3508007397473"	"1.1812349641759"	"0.160694733267455"	"2.2677081252137"	"0.195502818377128"
"540"	"4805"	"g4804"	"g4804"	"7.34943361539876"	"1.8796765048469"	"0.255758008468645"	"3.67992536122524"	"0.195502818377128"
"541"	"13215"	"g13214"	"g13214"	"7.34694445949685"	"0.827501032174176"	"0.112631997796652"	"1.77460880548567"	"0.195502818377128"
"542"	"5361"	"g5360"	"g5360"	"7.34539428493508"	"0.502332138132229"	"0.0683873620184663"	"1.41650150852028"	"0.195502818377128"
"543"	"4789"	"g4788"	"g4788"	"7.34271687134574"	"0.2314379588991"	"0.0315193902957453"	"1.17400451671489"	"0.195502818377128"
"544"	"13456"	"g13455"	"g13455"	"7.34191663103629"	"0.551168284494233"	"0.0750714441736227"	"1.46527178262239"	"0.195502818377128"
"545"	"20650"	"g20649"	"g20649"	"7.33671354789792"	"0.150227240069203"	"0.020476094519493"	"1.10974425502252"	"0.195502818377128"
"546"	"2624"	"g2623"	"g2623"	"7.32548351921527"	"0.245132460002056"	"0.0334629733803995"	"1.18520158437272"	"0.195502818377128"
"547"	"13479"	"g13478"	"g13478"	"7.31821184056573"	"1.16795821364763"	"0.159596119802585"	"2.24693472469595"	"0.195502818377128"
"548"	"11894"	"g11893"	"g11893"	"7.31547355191538"	"1.91268559242477"	"0.261457522722364"	"3.76509323925227"	"0.195502818377128"
"549"	"14193"	"g14192"	"g14192"	"7.31399500131649"	"1.07274798071416"	"0.146670592544987"	"2.1034360845143"	"0.195502818377128"
"550"	"18210"	"g18209"	"g18209"	"7.31210018453891"	"0.460268925067185"	"0.0629462006060039"	"1.37579824943305"	"0.195502818377128"
"551"	"7070"	"g7069"	"g7069"	"7.31038110575639"	"1.48438641375929"	"0.20305185082491"	"2.79798148098192"	"0.195502818377128"
"552"	"19036"	"g19035"	"g19035"	"7.29780499098328"	"3.47975241869242"	"0.4768217872349"	"11.156034676227"	"0.195502818377128"
"553"	"17214"	"g17213"	"g17213"	"7.29243670672534"	"1.05902347030937"	"0.145222168240788"	"2.08352075324551"	"0.195502818377128"
"554"	"4532"	"g4531"	"g4531"	"7.28772235480652"	"0.86416365908924"	"0.118578016150587"	"1.82028412918359"	"0.195502818377128"
"555"	"14332"	"g14331"	"g14331"	"7.28368786926662"	"2.16958242609869"	"0.297868671068841"	"4.49893157875505"	"0.195502818377128"
"556"	"2199"	"g2198"	"g2198"	"7.28302379821095"	"0.923639318043801"	"0.126820856780763"	"1.89689433663487"	"0.195502818377128"
"557"	"22086"	"g22085"	"g22085"	"7.28176885180752"	"1.94605787644118"	"0.267250707355002"	"3.85320215147469"	"0.195502818377128"
"558"	"3570"	"g3569"	"g3569"	"7.28098945682261"	"1.26956776023817"	"0.174367476806126"	"2.41089322963761"	"0.195502818377128"
"559"	"3079"	"g3078"	"g3078"	"7.27685077426156"	"0.845303668710143"	"0.116163391957962"	"1.79664287613786"	"0.195502818377128"
"560"	"19099"	"g19098"	"g19098"	"7.27528648007613"	"0.8517342216458"	"0.11707225880085"	"1.80466896183635"	"0.195502818377128"
"561"	"22052"	"g22051"	"g22051"	"7.27504538090368"	"0.915254640820674"	"0.125807413273755"	"1.88590191087608"	"0.195502818377128"
"562"	"16552"	"g16551"	"g16551"	"7.27080925559016"	"0.24813471669498"	"0.0341275239072187"	"1.18767056378813"	"0.195502818377128"
"563"	"5545"	"g5544"	"g5544"	"7.2621653343678"	"1.38844915232805"	"0.19118941643442"	"2.61797106549854"	"0.195502818377128"
"564"	"18636"	"g18635"	"g18635"	"7.25670325262868"	"1.25928517464627"	"0.173534059586921"	"2.39377105164012"	"0.195502818377128"
"565"	"18471"	"g18470"	"g18470"	"7.2458620786923"	"0.20367299081016"	"0.02810886939307"	"1.15162657875149"	"0.195502818377128"
"566"	"467"	"g466"	"g466"	"7.24486670866346"	"0.349416610812393"	"0.0482295430493647"	"1.2740453316062"	"0.195502818377128"
"567"	"14127"	"g14126"	"g14126"	"7.24442097306705"	"0.281381881131987"	"0.0388411830535656"	"1.21535845450735"	"0.195502818377128"
"568"	"17396"	"g17395"	"g17395"	"7.23876373808142"	"0.374892517950403"	"0.0517895778222713"	"1.29674294256233"	"0.195502818377128"
"569"	"6743"	"g6742"	"g6742"	"7.23794573117667"	"0.176155716319847"	"0.0243378056236419"	"1.12986915965753"	"0.195502818377128"
"570"	"14797"	"g14796"	"g14796"	"7.22470141448078"	"0.382139200262574"	"0.0528934247021802"	"1.30327289123648"	"0.195502818377128"
"571"	"901"	"g900"	"g900"	"7.20777836413368"	"0.920427173984867"	"0.127699150485116"	"1.89267562122639"	"0.195502818377128"
"572"	"6608"	"g6607"	"g6607"	"7.20538727844287"	"1.99507424239109"	"0.276886469150654"	"3.98636618804112"	"0.195502818377128"
"573"	"2362"	"g2361"	"g2361"	"7.20523464727851"	"1.02639213916584"	"0.14245089707849"	"2.03692398091875"	"0.195502818377128"
"574"	"18190"	"g18189"	"g18189"	"7.2037268866234"	"0.333985575397561"	"0.0463628869686521"	"1.26049078866353"	"0.195502818377128"
"575"	"15061"	"g15060"	"g15060"	"7.20312640830182"	"0.68592413106077"	"0.0952258911172546"	"1.60873213910447"	"0.195502818377128"
"576"	"12602"	"g12601"	"g12601"	"7.20147512446941"	"1.56479063563306"	"0.217287515208678"	"2.9583456712725"	"0.195502818377128"
"577"	"13047"	"g13046"	"g13046"	"7.17939773238721"	"1.60114310723964"	"0.223019139894795"	"3.03383601530519"	"0.195502818377128"
"578"	"15965"	"g15964"	"g15964"	"7.17002863285504"	"1.25752575799693"	"0.175386434614026"	"2.3908535441653"	"0.195502818377128"
"579"	"11859"	"g11858"	"g11858"	"7.16614432092273"	"2.24057625882326"	"0.312661336205793"	"4.72585792850049"	"0.195502818377128"
"580"	"12374"	"g12373"	"g12373"	"7.16428055536617"	"1.69290188765304"	"0.236297542310096"	"3.23306359906358"	"0.195502818377128"
"581"	"8377"	"g8376"	"g8376"	"7.15604158688099"	"1.40599387124456"	"0.196476481330424"	"2.65000277651139"	"0.195502818377128"
"582"	"13125"	"g13124"	"g13124"	"7.15375492425466"	"1.77635701676719"	"0.248311136679353"	"3.42560075016118"	"0.195502818377128"
"583"	"11663"	"g11662"	"g11662"	"7.15254927727807"	"0.704536683315823"	"0.0985014791235296"	"1.62962123335531"	"0.195502818377128"
"584"	"19798"	"g19797"	"g19797"	"7.14514841819502"	"0.402014843744671"	"0.0562640298304995"	"1.32135200084662"	"0.195502818377128"
"585"	"14169"	"g14168"	"g14168"	"7.14306493153083"	"1.12781875506485"	"0.157890032622614"	"2.18528092539032"	"0.195502818377128"
"586"	"9421"	"g9420"	"g9420"	"7.13852909573495"	"0.9038939824714"	"0.126621881111537"	"1.87110949072433"	"0.195502818377128"
"587"	"8795"	"g8794"	"g8794"	"7.13461654210859"	"1.59922449639608"	"0.224150027819637"	"3.029804059987"	"0.195502818377128"
"588"	"6117"	"g6116"	"g6116"	"7.13401447169323"	"0.340498116151913"	"0.0477288233017976"	"1.26619369442679"	"0.195502818377128"
"589"	"12578"	"g12577"	"g12577"	"7.13269913498548"	"1.60503499057242"	"0.22502491135506"	"3.04203128584787"	"0.195502818377128"
"590"	"10698"	"g10697"	"g10697"	"7.13076300078251"	"0.32591798840579"	"0.0457059066989078"	"1.25346176399596"	"0.195502818377128"
"591"	"14042"	"g14041"	"g14041"	"7.11871713988081"	"0.591436440810099"	"0.0830818852875508"	"1.50674621511944"	"0.195502818377128"
"592"	"5600"	"g5599"	"g5599"	"7.11558786523657"	"0.226628863924874"	"0.031849633258283"	"1.17009759289646"	"0.195502818377128"
"593"	"12561"	"g12560"	"g12560"	"7.10875105547505"	"1.13370695502806"	"0.159480469379343"	"2.19421813307022"	"0.195502818377128"
"594"	"11914"	"g11913"	"g11913"	"7.10861825361198"	"0.82882446830083"	"0.116594313934314"	"1.77623746496386"	"0.195502818377128"
"595"	"15358"	"g15357"	"g15357"	"7.09489237096954"	"0.226258245568223"	"0.031890299914064"	"1.16979704154125"	"0.195502818377128"
